company,job_title,location,company_rating,job_age,job_link,run_date
Eurospin Italia S.p.A.,Addetto Alle Vendite,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=113&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8778592a&cb=1676569905639&jobListingId=1008464493546&cpc=F41FEAB56D215062&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-14743b6c1611a9e8--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyow8t8-TRiC5TVGxzUa7bbvnkGQgzBkZvBAQBaNe2_C6-8oXGhrSOdGAtn8qjLG_hvdzoN4_V8SQX54hgWS49u90k4iG0gmzxa5OkOFvpv471roZmKm3-0iOZAyZ7dE50VJknVdP4i3RJKdh-f8m2cqpf7I4zCseAm1qiGyFBve6WCTt3KtSD9HSkuRP8u3eSPnw7IHlB60km4YZelzT4Z1uhV42h8ix4I0ZYp6_tZPGAHbyD0swBMQMahFJB3-1J1Ypyj_neJJ20ZE58aBvNYy8mqsrM7NgcybHRbcjlNZsv04uWRPncwF7LecBZxr49lb_3eaeyNH1W4QMVB7uLd5kUjou6jjlYmE9AUzZAdIeplSvsYJodyViDHRZFDPoZUipVuofrVQazc6v8heIkNRe_cyNY90o9oFOr6FZr43hY_d8o10RdHL8VK-g63q8k2m_hFKW0UZ0txVGg4_2EnwpUxxdM0Y8wZcmLgslcso2YsaLrFfzy3R3s7sO-k7jLZEUU9u0i647mmyogJiemOGljd1ZlPn-CNGYD86aa3BoGnDgve_U4Qph7XkyUNHXA7kRnADwKFmEw0B0KSTWjgJkdG5DR0hZRFuVFkbiiyzElMnXf2hIJiY,2023-02-16
ced import calabria,Rappresentante Commerciale,Lamezia Terme,,20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=114&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_40831382&cb=1676569905640&jobListingId=1008432557074&cpc=149B3D5996025BBA&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-b05a9ecc6928ca04--6NYlbfkN0ALLiFM89Yx0nKVEqOdKpIVVfKkz9pa-Is0AXuze-6HchjXykqn0_Rr4Tw4KZmM8sfwt1eVnzSZZ6dhXJ9VzBkigt4E66vMle6y0s4taAWOMbtXUY8lESsvtAkgvH3ZE7mEVpsFgmx4S2V-ZNTNTJQyAX1cYHVimHx-NZ3b-0aukLKzOjFmKgrgdtKatZZYBbnQ8vLObvzLqdUX1OxKwNFc_kLm6cUA247sd_wjjWPWwzTn_jriG60zkN1wQUJ28JYEGA4cWpDgyzJ7v7zcJXvpMIRikhEGEN43FJu0Fv9HUR1neTKNzUhs8_e1IWZidUY5NVr1veyJXAwDTUn4bFdcUYYgPZSzvBmNjCS96i0S5dWyAmIVRYXNrs6GSBKvVO3Z4PZJjnxZTAbyKBbHs4XqVS1QbOan6P9gFop6SEHcT_iflebHpWsvPuAS2_Fnhr18-2zL94NPBH2Uo1e30UzAbnbqm7hPATtSg8ZCBafV9rTuvzjntzXaqEVlA3zconjmGGAL6pVQ2WMZm6ubWR98uNz-IEczAGIIHXbiksLhUwwiwIJw5fOvir1fnIy0xSk%3D,2023-02-16
Levante srl,Rappresentante Commerciale,Cosenza,,21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=115&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_93bf9dd4&cb=1676569905640&jobListingId=1008430559096&cpc=42BEC95245890617&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-dafa94032bbb7e3d--6NYlbfkN0BTYD-jx6h89P3YNGWAajYNHQFoaFIA6EkqTGp3pklkjVS1emHO7-ceQbXt2WZZlJKBZ7XOnpW-Qpt88SfhAjWWCr-mrWkbQV-cJP-_ww3BXyv1BkE-hQsWYw2VFGoRL0j6T_lYudhkdra-taSclfulgk8ts5JFt_3vhQgYRxXtZ2jBS7pl0Mooo_0eJry1HSiz7HO1oT6pTU4n_2LdXvLGdXjtwnowDsKs2lN09e2qI-6lufcMe3tn-v_vP2xibLIKNf7KEPPFROB1hrNlBOwluoN-gVELebgyadJ5ChWggr0CsHYtoa0aq5X9_-0UuvTonakvYXy_hLTUkPLqcZwj8w5bleo5FlbSg8uPFHHUyhwh3YFZICtfNXMHXG9VbJHmbvcl6LEdW8iqDccdt0tH_h3zi8J3-vdkzheSLzw33_27Tz-DgZo4jNnVfwfFG-WleXtuOTwPGHy9VQBwV5CcgfdozbSBkTmGXZ7DewwqerJKtVD3mPLVY4xtOlTeTNoeGvOwExd8_kbvLlLFPPz6UsSjdNxdqPPYfL_l_8z61orYbIiV5QJZBLwirTaDgn-hR2QTibD1bH0tAksenE6k,2023-02-16
Avvocatoflash SRL,Junior Analista Delle Vendite,Cosenza,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=116&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8d90b5db&cb=1676569905640&jobListingId=1008476633818&cpc=444700D72F2ECBCE&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-fb01ef46be364e95--6NYlbfkN0BHQN0kgaC5AAHq6DLGJbGdkSZsgXMdECYEO4WLpTUeFj6F3KUcgzUL_rrGqM2EcHP0U6pbtnoVMCGGod1rP7C_1lE_lDQClVvaZlrebz89JtqRk20uLpCvK_mzGN3Dwb2tdb4GnwXtSFZFj0vWBK3GcW1BETm44AOChOPDAc-E075DFMtMqSAUyHh9XCCtdTfbqGOpHS1qiv2twTXDcayy1jzthQPM4W56XpP2fgZIwBMw5XSJ-r2mS3817GKxBzQSw_CSd8m4Tagk_hSuztDf1CMAXVBO_NsmpK2izqxfVRHR60UeOGVNbU0SUmEP4-zz39rb0dSxcYAfl6B77W3RW8yLFKxOCC8bF_fOlsj4xjHLckfKecay3qy-wuD9LCxHBFh-2h39yoHWHntKM5oWUFsnmMhELy0BvQhkfkPeSvY3za-Ohhtf7x9UyGSHF-QgAaLhOJ5ECNI32tVrQHIbeWcWmd5pRW5d-G3gY5IM7e1jGok1Xu-YDc38Ene21RTpvcTySTWGQEovTfwY4Zf70tX7YigBvKYY_-txDFyZy8qOsjC55UyYoICMspo0ByjP2dLreB5U2Q%3D%3D,2023-02-16
OVS,Personale di Supporto Alle Vendite,Rende,"<span class=""css-2lqh28 e1cjmv6j1"">3.2<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bd4c095c&cb=1676569905640&jobListingId=1008394918892&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-6007bc2ed0e514de-,2023-02-16
Happy Casa Store,Store Manager,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.2<i class=""css-0 e1cjmv6j0""></i></span>",6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=118&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_19e07ebb&cb=1676569905640&jobListingId=1008464491894&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-8ef88926302a6414--6NYlbfkN0D8jtELeZ2DSjG172ALOKTvtzTTHVc7H3djIxsdTdrG6opdHVuvCnEkzgxrvKFa0NIRKuItTDVPvUHxQsD6cI1H740B_SUrg9IBcexLj3XF5Io1o7UePmTRcrYTCl8TxFwSKTB3PRWvNs0i4OH1VC2fSweEX5FlrNAPzszQPQgAwj32-8WRxBdu-15cQ_qVMkP85euWZnDiylQZp-QO7KOj89iH3I0Q9jhNCIRc9erocdN4Hnq1EzkhXBSMC3CgnVw7Gmxd3fs0Vh_Joqsy-ofgeT3TAnFl-_de0d7_zwNMKkXFYyOJanbGrkDM5x4LPpbPA7N5-CvwXT2RuWLvXN2SOhEZl84xmMEttXQHiTGrk7Ds51lkjKEy9E2-LPHlbHO4mMgJpfrOeZadMgGYibgJyWbE8HAh_Zbp5TV5Cjav8aEiO7AlepNnS2pvoLAhTxA_2dRf37nRUDY9WfTFq_PoU6NCiYzqf5Vwx4c_Okuq02YSoQUZqHeHmIYZkVN5DX8B7GV0ir3DCod4nCnJgRRTgwy2oARKpDEjvDxUU5r3L4yjxHszq5Iu7AQqeFnFtycX7-eDabHJ9TzhXSSI0YuYT8zWNRHaAh_3ZO_TbJUJQCYdwEQYcRFF7Qg0RpmkIP4%3D,2023-02-16
Erga S.r.l.,Operatore Turistico,Calabria,,16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=119&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&cs=1_dcadb6da&cb=1676569905640&jobListingId=1008439396524&cpc=4F748F1840550ABC&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-1485769cd3ab9233--6NYlbfkN0BytWipstCyveKkw9FlHucwf8c9OEfcNK6kJ3VVRANJxJbWkJbVhuVmkiwDTlZdYv5AJzr_niTQfjhqg3jwX3a6Pgq9m5HAQGlC6lfgfK68lQDns9vNGYJCi5f0rb1Sw27biN_YXSsJk7VcLOUoVc6TX5gIz1RrxYdrRrqGtkDsLSuY-X16AbeY5MCuBEzvO8ArF92RvtnYGZboNxxp6re64esFwFmbhZ7lK1scmud6GumzjnssAK5CRbdiuJxK97b0owkPsE7b4y910uDZad_tTou5I_SkoB_zSoIZ_oJEAkKyJWt9xFp9TLCyVfs1ZGbs6mtwppX0m-MrmyZAy1IrsKsIObyGdiHCpENf304R-fBOzZzrwEuG4ois5SVjpiHdWCGyM_OUGoUSu3vmunCETl7kD7wdBsWGWHc3xUaiiCL2-eNfntsIovV3av13FufoZrLWW2eXgyGmcPCm_tt10-f47TM4EIb9JlLQHJ-g6LAIkECkfGy1bD-2HS2L1XECW5wKkWwTJRoWnNWBexdMKoQ3eWcitrywUcQ12of8pw%3D%3D,2023-02-16
Mi 'Ndujo,,Cosenza,,10 g,https://www.glassdoor.it/partner/jobListing.htm?pos=120&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_90b712f9&cb=1676569905640&jobListingId=1008453991247&cpc=2CAED5C921A5F994&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-08095cc2aac0adc1--6NYlbfkN0B2cqKBODrWgqdEXV_aCNqK0ebgn8auPjnyfItKpbkyO5ZemK0fzecLHXZVRBQ8KC3gvuonkUpo-nSvJHm1FF5IIUpPa9VwPG_E8LtZbxj69fD5oFpdHNdYu0NOy0guf2KExKKM_QbtUDN8VimC-b-hrLUwakC9Fbq1yM6pKYUO2CWfRboIEJ8WuT_WZtR_0NbLUId_ibUO8pOdlbv2o0cQPte3pcDVzaKRTU5gXi7_aRfXjiRWezSDGVOgW55A8Qun6E3_O5DHuBYMTUV47nVmylc9PK5D5WTR7Ge5SbOh6Klw7zqTE6eaJPW-A5Y0z46XC3ypeciZbZ4bgR1Mq3GQooAPW0fG0YGdg_QWk4iakEE6wqXGpzjiHK3KLv8yKlaCdd09zHBmmkp8z-rFwSGNeGF08aoOhb2Dxmk7bZBeOuxwcFbKOZBr_vsa6MBzChxEc01Fk934-dxqJgbsYruESDoQ4lARjnjRbhOBdWrnJVJUFBndasDUyZYsXKrQj5ITLSnMErKN3YNwEwpU7nMQfYBYB2hkqRdrbtthUUAqonQR5MjH_KNOD00NwNfzN20S_SDSydvodw%3D%3D,2023-02-16
Bluserena Hotels & Resorts,Capo Cuoco,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">2.7<i class=""css-0 e1cjmv6j0""></i></span>",2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=121&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ce646acb&cb=1676569905640&jobListingId=1008471004231&cpc=F45C15D234B746DE&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-3aac93bca9d6a3cc--6NYlbfkN0AITVGB2SQ4az8srSx7a8EkTHoUH28-R1IiVz8shiUhWQD8PbnLSzc_RJeV5J2TS6y7Hkfv5D3AkrLc4qEosSAdIDkgTB73T-R4ku0tQ-hKbV0rueKsZfU3-ALjtFQKNZ0QduXY5CHhG0WSnfgrPt4bca1R02KNZrA_cLSyRlz36VhZi4gFxMAPSuJnZzKLd7PmAJWLSQrHWvOv_ZgG6ihDobftLBfHju39L57zA9afTvxf99DCnIHNgaoVVL6XSnwKow3FuIasA6TVhsnxPio9t_uHELlkGrqZvBSWOmtBs8MPKholkMbb1bObZSdIWcD7pg0FEpX4KK-1RCaLRf2uEIcpO6O_ztZzINVOmjSmoNL1IYL2M1Qkmf_x476bU2gMGYT3fZMu16POKNke_kNk7iYFfxKH-TGDTyBvlFw-U18JAPZZp0fjJkPVpLrf0lt6iLZdqQvUgPEQdLWgfD_gE6dpY70xYX771OLDf8dbFpessGDf4xCfsycGBVnxEeFkYfKMsemgnG_b-RP9OY-Be75eK2pCupgwAdfGHiqCRNiFUHKwRoPd2i_zs9ANSFi6dbSXKm3oYA%3D%3D,2023-02-16
Eurospin Italia S.p.A.,Vice Assistente Responsabile di Filiale,Rossano,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",23 g,https://www.glassdoor.it/partner/jobListing.htm?pos=122&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6a5f67e5&cb=1676569905640&jobListingId=1008426247316&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-6a04f7cc4178b2ba--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0rur_bD-wl2ORGSdvI-RPl058-Dr0rsyqfbMHA9FVEe_B_iM9Ib-rNYslkcJUtv5gfT7qz3isOmITdq1__iSfe0kTF4JaWQTYKVQSF3-cEhWBD5UFydZzntMKgq6OZXRFiNOyVUtb82zOtxFtxPWATDStMVJcKgpkpyM_Q04JutoQf5GkT5UrzJe5Jjy8wepbLIwPNvPpkuOMqWmpgCduAfAkkKrQAF011S1qA3yQBVzbXx3ASiEBMidNyYdDhnGk5E2bkxUwazPFWzfLI_b5jJLcRwLzInfZ9ZtedMunJxl2awa2Gd9eU8OAx3mjmaagsipDNBBzBjD0n3-62lwykIX1NhoWjnAyyI82feB-eQQx-rT_b67bEB_JPtJuwVSYc_qvt4lsFkR59YAkTy8iwr2Z98l8ykd1mBCZs19849vawFD3Rs2tPa7bkswpDLYdc_B2v_K1rZKejoP8Cp5h_U59JzyB2EH4S_QiNZFtRiEJFIOkFCEuoRSRqlkmY-y39spd5Gd1Q5QqK0KzTwWYtMkwZyXj1HfOolE1KZ4jNeWl329UD2QRll-V_l0gyH1nEzJKAIi4Zlljf8m0Yt4KC719nBN_dt5Zw%3D%3D,2023-02-16
Squadragenti,Rappresentante Commerciale,Calabria,,15 g,https://www.glassdoor.it/partner/jobListing.htm?pos=123&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&cs=1_9bc7cade&cb=1676569905640&jobListingId=1008443295109&cpc=F583A5AE0DDDFE3A&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-aeee16366eff40b2--6NYlbfkN0AIjW1KewNUmFkRf1yYWTBqFHjbZ6856ygxwBV7_NBKpuhT6YOfIKnKjpj7gynAtXsruCicLSIqIDVjk_q-vFLaHVaBicsEix3FeL4UnzIDnKFISYaSJOqMIoUUCrw4Di7XpcHpi--LAvAKfW3u1QXq7vPgE1f3BBuGO8c9a-Oa6v-xsMVXycGX6OH2rIVxCCkneqHpqL0OJrWnGPD7FY0L0IXb_nQ04jYhoKt90Tt6gx8x1Z22DteWB63cbw0RS5upxSmcve7k6WVuvCh2uk-Bp1J64z3WcX2h-hDQ0lavjPMLi7N73TCf9s5oVdbv9eBV3ZpJgo3XfMAOTbhamkbp9Rvu_-78h7ky62_JVOZa7cM-jIaq_GlFtgLUoW729EWfBr2G0FKzK2zkr0Px7jOR2y6bwnN1eMR5YQLvHOuhR6nIu6KmI0cbC4O6O3XKr0_WKEvc-JrlwHM8e_4NzazSqfJ52VbpYBJifuLwtVrv6qAP7pMDfqKbm0P123VIxXu97K-bgeO0qQNVq5UqvymB,2023-02-16
OSM Partner Calabria,Impiegato Ufficio Amministrativo,Rende,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=124&ao=1136043&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6cbbd901&cb=1676569905640&jobListingId=1008468624642&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-ba6769eac6effb72-,2023-02-16
MACMARK,Operatore di Call Centre,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=125&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8d4bc243&cb=1676569905641&jobListingId=1008381628485&cpc=82B3195DA92CAF92&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-f7d92342b79c33bc--6NYlbfkN0BKG0r_cFDl_PDPBx1QsMIMe7POWpFXZuQ4e3nl9y3kgVWPyTpiU0xyC-EhDboyL-RlW1DnGorc7P5D_47QJ_dZnv2XHtPY7NNHn1Cq_baK2LiEafEf1iiJLdD1t6vakX5UjVq3XFf0NFGcpBYHI5K5UZ7tk3A5oB80wrJEuxBakahNS6C_J91sXxjh9uBRXIHnEqsPcYJ8R32gMA5efoZ8WU_ABwnluYVPdnMctrxP-Y-2IK7R2v83nyasbBjd-EFJSHhNuQgeBmdzl14N3iiKOmUGJTdu2aVShiBeubDzEASiGYiKSJkgtkoq66ELPQ1sVPjKSP8Xak7Y2u2HysnXCJyxEL52QzErFgMwX5uBfI9c1a6yPr0E5X0UkEJsyiB1Qk-qYjYMooeRoX-k2MwXBqrY50KuUdBPa0yWB7E-g-QJSa5ZwmtO6IMJhbWsTu4WJeuWD82F4UPwLBSG36DAMdNGluPk77JhgpEOwRhFgYxAodOvjliWH7yJinbcSpjwa36tK38us16veG6ST0hfGxAulCKajv9EfydQmm8MSfWgKcDzG0VRdB1b1OfeTHR4wSPaNBHVfIQMhdCahMtreSeNJu1Uf8IHxgAOPSeYo4axKU2xq_NXGu1AoRsNY5k%3D,2023-02-16
InPlace,Segretaria,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">5<i class=""css-0 e1cjmv6j0""></i></span>",7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=126&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6949e753&cb=1676569905641&jobListingId=1008461471436&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-c130e192ae9899a0--6NYlbfkN0D-km2IeUanHJfDPphcMBgbs_Db4Gn6HAteP7dEVckNvJXtrASzUdkntycenAc6J9BdQDGekuU66212hdPvYOVTZTX41ddStgydyYp18Qme110e3QiGOSIhBaDlXtz4E6mhc5QjdXhm7YFBqViDk4fbHZ9bZ1kMVe18-yb6Zo2WnhKlrorLj6Ar3xbQFC_eSh4EVvIbKeOlI8X_ZNRcFnu7wFqnFJJjQlLFX0RsWd5HwxSIFess_0Y05PheLe8nYmHzEngn4E7OgV8IOXWTnB1ZqoJ73DcrNNTHr7MyYj_mYkQR5FTU04C41y_u8g7UIxCF3VE0a0PrL4Ih_YTLEYaKKVGg6PFIQeU7KOaGkCfXcX0--64Sy9lFSek37GBBJ4r-xyqkvl17LQebCrTJ2IW2Byj1sDUHoBnvd72btxtOpxxus9fhWlJZUldW__eykIUL7Lh4LprcJhISC4R5ub9DNpYCtcjEfvHB5f1krrpYRnw8qBcL-gYmJGU35C1qgnBftV25gWK35XZFa1ezUEmYH2tWFKUXu_UFcOHhZ0JJYTDlTWoKgFCom2qZFQZi2I62cBq3xzMy3AnPLqJq5Xv9HfzzONnRlTrtCIYxtgfo7yXjE5j95nESo5G_9LMnFM80ITYRJUHN64SnTobraQYQ6C9085DMo8iVBQQMg8196RSRNGlU-I0-dlG43m0fI8BkkT8n6RASmFdEK32XEmsjzWe5wTpCIwYokjyVHvsGi1OTTMr_0nJXXaFZVTUTlpEh-Ccj_LST7VbAV4nIBWPE,2023-02-16
