company,job_title,location,company_rating,job_age,job_link,run_date
hs group,Rappresentante Commerciale,Rende,,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=127&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bdfe1f25&cb=1676569905641&jobListingId=1008470798268&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-a6e19e74f0401852--6NYlbfkN0DmtQ7v5PvX8EuX_g_9E6CnM5g96jG7HWyuwMw0llX4Vmh1_Q3ib4VbEV9Z4ZDsQv0m9F09Hqy2yqSNhXC0fB5LEAvWJyfQ6aINFl-rxqtDt5JVbSb4CmVcj3g2fBKjlhEfChv2cX3hLN-6EsuIbQBHfX67kxIknHZgD10e7x6ENOVDo1WMi1h0y0zi-Rsjp4MVqrgsNGLV_nA51TJAFB0StE8d3HK9oK31GDn9y5ATF2vQSZ-BwaSle97fKUVs20nYey9rLn1UAyjOURi1Zss9cqtabKuuhPACQtAnNwXTvTIQ_1tALug6DkGjxBWXqJtUy0G_8Fxui2lBl5cN1H0koEnYv6RoTy1H1ZCjWaI8uz2No1UigC1xRGMjwBV7fxHi1FHuMFWQLc-uc8WqnQ18sDzE5iUB2fodbST486CYFAwe_bo-MHSTyOLKw7qnMyG89MTFWQadeHitcsCkF_na-K8tsUAec1h8rQXZYPtC_k3vzLEMTUXDL27AtQKLGf7_OHVkjmGNGYYQY4X0aEO-JSwyKSgj580f7L6FFTWO3KyHKR0NGn79DFf1cQRU56k%3D,2023-02-16
Icall srl Rende,Operatore,Cosenza,,23 g,https://www.glassdoor.it/partner/jobListing.htm?pos=128&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e904b3f6&cb=1676569905641&jobListingId=1008426035885&cpc=149B3D5996025BBA&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-31ee3dbb924786a9--6NYlbfkN0DGg5XuHSPdVbbF0TuGG-a42m9aEbHk4u_qd0Kr3aLt4Q316RZdUDL328BTtMuNgkUoPtHCZQe8wHcW_wCmzYO2FdJ0tWMsrRsoLoV97YrmlgQB3WT8iQ6Csd0u3D8Cwn4DarIQNcUKFNeimr9lt1-WFve5f5VzpzMhr8XTWA8bPQpwMWGpZeZr3ZzAV9_G3be3BoUaEzUmZYFnUw5gjhIJW-0gQ3zsd1CX3Aim59F6Su0JyDARYU8AoBLF0phf-9ipbM5gDRgwFNYRIiNRMu_n5wJZZVSjOBvxPJlZLBKArPbDe6ntpfpLQRQ6U-VxGFEXlzMyC2n12zeEEloGWrshYZg8d61JGSA6bTzIN2cBRnA0ZYtLBIMDZOwiRdkHLCLI2HsTE1-U5kLjK1rb4bepHJ7qcbM_GUX9OUlN-iwAZjAowgA2IufEzFwEtnZgq3obl1Zf8FX8J5ku0DupfYcu8iHYUZlC7MEwDM_I5ZfYWSLL1dH8eyOXr4znq0HMoMR0niKYLX_DQ3Y9QtMr5OjJBwOdGcyS_VHDli0RRymDA6q7fFioLfRKeVoP-ua5LRM%3D,2023-02-16
Fmts Lavoro Srl,Tutor,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">2.5<i class=""css-0 e1cjmv6j0""></i></span>",5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=129&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_518ee174&cb=1676569905641&jobListingId=1008465083306&cpc=FB7E4A1762AE5BEC&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-147fa1e04dddb931--6NYlbfkN0AqJKDTvCOJPOgL4yxmFp2UfjJqiiWbOotL-JwfwlNtPg3wGYK5m6A5hPad6tW_UkB4VH1QiyR4TBlWI7apSnLqT3Ug3wPrQATTLjBwve-GmWN2RYx-VWfL-8Vb-7UsfY1w5bkLrIDMkWH4IPO04z4mCeeKvfYL8MsSqSIgzf57Wi-d6NED1sS2V7qvy2xIxALTw2hY_d5LOEWiPk061VbaMUV9GpJtQxlDBGrpWtC8ZxauO0L7ulksnZRuca5qF4gVRKdeRNDC6lODbXeQAWNhmRd8PanRbYxkp8Zo6MqrBK3wS3QF695ymF81KRBsJqpbLGbjp-9x2sWQfPlxWc3c7bFwKT5PjRTEGTB6lAKTO2B4IFtpkwVdzytROMT4pRAkF1mUnz4rkdF153o1mVNNaLbDD3avLkBr2V2UgPFDxsQChhzwQwB4BUddlFV0ugfg4mSNlUQPC-IfKIn-kxLIdR09-OXdAe2Z3UKfXDhT_PVw7psQuc3ywWsqrXxgBb6EY2VJVQ3abTm6wXTl9520kEc0DmO7GNZOZIOYizqYNBONFm1n-hncWlbVGE3CVaj_NsyaYE_f1pdVksYIlswQe4tJTnhJgU6JD7PMt8bmpVMmaIQ0UBzt,2023-02-16
Centro Estetico Top Skin,Consulente Estetico,Rende,,30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=130&ao=1110586&s=58&guid=000001865b5a885397a58d95540a9657&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f1b5ed86&cb=1676569905641&jobListingId=1008411851284&cpc=AF02A54CD0F60729&jrtk=3-0-1gpdll247p2m7801-1gpdll251itn2800-2ede890b3673e0c5--6NYlbfkN0DwNiPKAVM4XEYS_uBWJ1E9yVKSsEJ129myVZsYEoY84XA1KVnJJrAE8OAL6-f2YzlHdL-pZjiKBxmUfPXRKSY7la4Di0Nfs-1miPA6DeTjCHqG1rE2zyI6BTENkMupw2Ovy9dLEuQ_8Gr3zredWmvc_sxydXHUN-V9Q0dPNrC93Fzem402Ak20V7LTnjNfbf0dgqV_akW2CYY7aseeU9OGdhzLNjWOPGYveuT7Yjn5QRAn7eT85272gQkTRLKw0P0EkIcZEzrWgUljQyM-TVlGcHa9ZgLvzxYgXCtxdXLRdIOqKxdTvWTNPtDFc0AUpc_sYZiz9oyq8SPLNB-tlIa4g2mQsMdwDAXuI445c3RdTuLZ6BfvinmeZCwPlo6pXKxVsOqnnclAWH_s8o6sAeFsrzaiLJxYb3quXOyRPaX4rQNCpKsr7HzyfrpVqUDTSJTba_mghKkdQX7a4tB7vnRT-4zN69jcaM-qiIKdFUifI7LZb570bMDqJl53aGBfqcHLAtY4dn1cpxhNNiLYphnNyO3kYzMRRhMv9CPBfqoUhFg9fjU92YzJ49pTtnfQbHlY3L3uSwt5fA%3D%3D,2023-02-16
UPMC,Infermiere,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.3<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=201&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a7268f78&cb=1676569917807&jobListingId=1008404764588&cpc=9952A63AB06E78AD&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-d57adff3c6ba888c--6NYlbfkN0BZstVL3SHRDEX7E9ZMNUdtUH7GbTWkwqii6p0zZOnTeuTMM80GoIe1VMlFblsGp_ZzryI4mV4n9R4RAWSftyJjPQDlsFR-vRJEPmAm_mc95HecU0utpgSDGNqVk6wnzENnSkx9u2PNp_dWOJsKiwTqw0B1Ca1Ew1GBlMklzuSya4oeEZ18LUypiyIP1UHBjC3eITWoMP5QaFC8mJDxdFF78wQMnn637SR08vbC-IJDeUKW0yP0CVNNP5sFkOMtIqCzO1wPJ_GTBlmmzLF25N4PhMm-YdOwKPnCY9LqfS68JUK1PGMO79D1Ih5GcKCkSeDJ0L2vo7Rp0CqPw5HHrhDCIFQBvJl2E4U661iJfQFFEJbL8gTHYL1ldPaD5SMPQ061c_HgN6x8oehtYZn8N2pQUKm1PNtb50PrDg3T5pCZm7TPGLZMcSdw3qV4ebJi9gIJE8zW-DH8MRbsL7W8w1oX2U5x0VpJMgzQITVKTnnI8GSo3KsT1_9w6TwuYhd_i5DvCmy2YgdwLLkDB7js7YgocyeXQMJE4gwkHQfNRhrGJNz8vmgjGENUIFXPGovDzN9gLD1XZH9pEaq2g4NxDUBjSrw_PEifHZGplpAQ7qnZEBLFg2-5NQkPwzjG3t-tFSkfa4oM2ScgBg%3D%3D,2023-02-16
P INFORMATICA,Tecnico,Cosenza,,23 g,https://www.glassdoor.it/partner/jobListing.htm?pos=202&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_94f36edf&cb=1676569917807&jobListingId=1008426201722&cpc=FA84DF7EA1EC2398&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-9aa8b459f7ab6c07--6NYlbfkN0Dw34jul1HA0-Ld9q1MKvWXgTYQPvQsh4BXZdd6HWsjc0BLEhfrrPu__56QUPY2AOB8bc9b3sDzJ2uKx0dpiQ_Effxutkkk8Zv4_ZX3b7ukMLddHJFex1kUtd_BDgvISb2-mlFN7oWiEsUTn_AQAoOH_yOdoo_JL2jfQ2IrikrntV00zQR_Fp-7KC0m9F6iS9WFQjeTUF5RIY_m7a4dD3v0CyPo1uzoclhV4uZ6gJHvlBb9lhfTT3__8m5daqIw8194TsGzK6OsbcwWhE3wBmpmXp3CWBUk7ZK3ARfEWo7YOCH4z1_YxrdbbaUEzwe3Iql8XMMOtT0Rl8N8nwxMW7l96fuOl4XsrBOE_vD8Dyvi0RwnZsDqShY-leQKJYSr036cGYMHqsbLAdinT-vzVYn8WowoAlgTT1L5NcZoR95_EhOD2VS8R7L_vi6wdKjJzmC4HCHgOv3Ho6ToHM0KABHA7mh2wzTldAccnzVNOKe4wSEduM1xqExvyVclJMo-zFKlKjVCiDBYsoQXLIQ_RypR9mq7csnmnrFY1IOP9kc-It1YPZUdM2Bl7GWyGs5UUaJk64krHsxF7w%3D%3D,2023-02-16
"Foot Locker Corporate Services, Inc.",Addetto Alle Vendite,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",22 g,https://www.glassdoor.it/partner/jobListing.htm?pos=203&ao=1136043&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&cs=1_a57dfbe5&cb=1676569917807&jobListingId=1008428582910&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-bf2284d2627a04a0-,2023-02-16
BABYLAND S.R.L,Addetto Alle Vendite,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=204&ao=1136043&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_19f7fa92&cb=1676569917807&jobListingId=1008252035622&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-6ebd18fbfece9c80-,2023-02-16
Service Credit S.p.A.,Analista Del Credito,Cosenza,,10 g,https://www.glassdoor.it/partner/jobListing.htm?pos=205&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a27c747c&cb=1676569917807&jobListingId=1008453873095&cpc=9C2286EA3771AAF6&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-245943bd190e925a--6NYlbfkN0DcHunnz1oEqwYZ5F7dH0KRuPtZsyWE986hB_UVLPi-YMVW96sj26Z4Os17kdXEm8DsWul7Q9aU9EDffmWff0cuI8Jy1MY3yaN3m-Ss-_KFSjiGhguK2tAij1G2nHo1AQrICWyCp3l1aB6amUNQGAZB-heOYTiPbHkkH7FY_jtIpDzta7PfFb13cAIZ1O18N1Z_ts8qQIfm9oh7lKaFjPl5wI7358Nw9OJ_tsFf6hnKOcEv3Rh9NqX6OWxFExT5q6Fu4JclXUfKYUbAbaxuU-FBMlhDdPU-qPHQySjCozp3uOfUUKi4tMmcnKUVUgj0vBaxFlwVE5xt5Qu4frCU6S8UBJO_zXMfSIUumSoPKaewteSGyCHaVCgAbCBmRfkohslMMZUevDd0OSiVvOggvgoMbNxxZgmwUKsNnl0oShoKRh7NnxwAyreUEstTu99sBFsb4-UzNa--l6GOojr2gfZf9wTzJcTKrH6VWwXfmtD1oJX6Y8e4wFCpO2wy5o6eTXCwY6CohNB5BXortWmidJu2zzdak3ufYCyA0dNiwwEYczuAZdHRM4IBlifyV2bXZNFb_5d36RXhRHFbExhQNo3F,2023-02-16
adecco,Rappresentante Commerciale,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=206&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&cs=1_fb45ec8b&cb=1676569917807&jobListingId=1008428774657&cpc=75B6770C194DCF89&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-d5218040c1740b23--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK20tfsy_nKZycCTqDnOjysAo6S8mw5vXHF7dTa6kgPCEHjK8ze9l3xtlFWbuEijfHwhge-GAReNQ3bOJAkwq36_tzjk_xorQpMRx28_rWKH9aRgiwtOx8Gx9ywa_u3T_12vMMlkn-RPxBvEvgACLq4httI55yy7BAtOokBbTvVFaJJYyueU6WhzmcM2BH93rpAwDjnkLUGdR8XccQMpcX2dfjSUlb7uFpL2geo7fmJAEakuiFd27cHEO6gn7GSq71d_T4Q-n-eZ2UOwUgW5XnyYQKh4-LFTqQxZxklr0UDjkfyOjnhyub6C3EiQ86-YLmsmsTYiuXM5q81xZReWIU81sf7HYyEMD-mAWbiu13rFKoqQ7NOgA-4NaMHgkOF9sDc25D3pGgir5rv84yJca51fgDJbmYfGtd96M4Phhf4fW3Ho2mEe-z00m75dddNQm7cWUzNnVvYlw6oORRXmP9lmWSKIwBkv9BzCiCc1qq03xSxagBaRBfCeXF3W4KBVWKC-LSx5TVbNkQSjnhZngsKdJZeHicOvC2TA1SZI1SbTfBaPK6DyMjVQAkS426BoRkpTAU_rP519E9I_NVAl7SnIAJeEIv1QL_lQJbsLgDy7yqxrBbcS4bS8sQtq7Jo7aAWYNmHryC8HrckmBSMHdzgMAAHL9M9reuQmqWqdlvVHQhvN5MjlesiWm4kwPIadu233BFWFyFVt4IxWag6P3dG6yPOSnTnCC1mCUNV4cLnMXSmwoY6dKjWukZBw2m1oIFxr1ndzhS-sT4IOGodLm_Lzjjy5A8lhN-abvCrYB3KeaOq6KPwc7uPZiHwMZarfu9PULF9GH8EEXWF8FfnSKGk8qBoVP9C6S0,2023-02-16
Arcobaleno,Addetto Alle Pulizie,Rende,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=207&ao=1136043&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_85e2cad7&cb=1676569917807&jobListingId=1008475797971&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-f9c284c9fe8a4078-,2023-02-16
BidiBee,Coordinatore Consegne,Cosenza,,30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=208&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d4cf5e9e&cb=1676569917808&jobListingId=1008412114180&cpc=1160948BCBA38B5B&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-47e7b76412a682f1--6NYlbfkN0BZmAA72xs7zYBCYczXdT3UDOwn7KsBAfQ_7jIGumHuCD0sS3oLTzbXG796a0bz-cFUK984uOqBCCHWu6frT0YbiNCAIGUgRe9zqxsi36Pp7xHTTO39aYmV0EZH2gYWdMmAiN821AEt22nLkkepqjkg0CN9gg8yecmj9Py4ZE06J4RHzk5TbqSZAaW6QLfL6a_JDdclyjvmSxq8ZatG12m_0reRi1d3H6nzGiJ7bcZZkYymjfkFYV4dU6ugJCI2M-se-tIXbpHxLFzvXlf3zvX7uBD-jcbeqBsVOnAOg93I5vhuXcCyWITXe0Got5Xj7L1YF91ltNRlu2LdE3JrbFOL4D7fXO6ekZhqcevrgs5c_VkO7ttwVUHCTLX_5vEOTh6kQqGdfom52Myra7RCUn0GGomgie5m8XsAkJUBavQjzCrQ4RspbIOC-kRn-IoL82XzuR0csQ0txRKmPfRvpB_DsBnJFJcsij0LWy7Fwphl6odkVdw-bPKUXrlOgQDJyYHs529O4kf9-dRP_XI2ATQT79pXz4eQ5j69HgPWeaW52ZbKFqIPCjmAK3vz63CEYX4q30XZ-q0s2CLlQzkbwrhL,2023-02-16
Creditime srl,Operatore di Call Centre,Lamezia Terme,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=209&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_852359ab&cb=1676569917808&jobListingId=1008319755502&cpc=A0032DE20586B9BD&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-a111c4881a7d3b94--6NYlbfkN0DPOXdBT33-r51YM9nvJy2SW3_M8rHjqu9JHTUR8hTkvN6gHXODSRnmp7vrF9yaHU1FdD26jeFRCgAlmxbEXX6GYoEFSPq9Yh6sA4yBtKahLtxCJ8vQfuzYlZ6KzGupL8imIur67niGmqBgX0CHrE3O1ex_6Lin5GNEUrAMuQyxlUaYXM6MZoc0AgEiW1Lc3yBiNZDbuWJmaGfCmeESgLJ7LUqdNtDu9NAO-iSKcdl4V3qPb5BNNcgqfxJXNys9ECqWQ0pfMRZ0NdkMz4KgfnfjPfxXF4nSwT6ovRvlnsGZWqnIBpqkEEz2n6DHp6hhUka3L7rIHt8OUyjNGCs-K0fnM4A9inZr-pBirXNyCiEXDB8gVcEIurj_bm3_bVRoafS30oGh0PdhquFxb1mjMgMNYBlpRMsQhTFqhTflht0DXSGixRvlTlAYIwYJTqR8bhCJ4Ma6WJ-NvlxhPEFR1IKiy2soFI7HiBhLjS5Qphc1nOiu4B423j21v1kjQFXiqwZNY1Hw9_JnLtb-_wCUl8XwK7pQrfGRrqfAK-4Dv0oxLFsgUWRVs6TgDcrP8hZn5kPkHJue1TsxfymeGduGdjds9BwLp_6h6Gyxse6JmkyoIw%3D%3D,2023-02-16
CARBONE SRL,Addetto Alle Vendite,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=210&ao=1136043&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9d8f81f8&cb=1676569917808&jobListingId=1008240573476&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-1d9ec20b29a2208e-,2023-02-16
adecco,Rappresentante Commerciale,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=211&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&cs=1_f01a306e&cb=1676569917808&jobListingId=1008331607211&cpc=C891152315FA1AD8&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-e6e95e59bd67bd92--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK20tfsy_nKZyaX60gAZ3BqWlrKzqa0lDJ4muqvX5WgPuxt0odMtqHzqpfVgTLyLQrmZJPrXO5savGDoM9zKMOVu93xxrjZRi2uk50WBOvR6NKq5honH5YO7R1mEmHaQ0_79HG28YCxvrXCx5OMXmrwtuE6iWhdUzADhmUp7OVGTwdqQN3SfNOilT5ZbeD5eE6Fku46gd3osb5_2YvdgJ5O2VOagqcBjGeGMyHS9w0vCmqHIygodbCfPc2HrGwt82IKV9KUc10ZKWX9pRU1_YLNfpsS7BAp0G2L5iB2GPMy8ztUKp2Na_xq2EOR7nrVcJrgp-lw-Hzgq-IT4j3rNBwg2d1_fTCJcCd2ff6VzbCy7O9zr3tUFgqVdIrzKWUlIYVdocXjPi2NNRWUDRe1xuQKMfWJx8g2xoYRxOi6BFpvmPLKc1x7scfzkcSIumAtkzoYweM-hUXEWD7eMOmempbbtGmA_EafYUb4LOySezN39wUKpJl4nu39VrPtqcZvvE9_1biIZhND8TsQnAGiuoCeXe_4E9Chehi9WtNSFPAKO2it0CSCI_VLEEJSgiaUtfqA-dGKaA_VxhR9IEBbke3wQ-uae3OKiQqdIXP9fRAmfyq3dZZ4_dfVe-mBeSd9F4xsI1x_AKqXJDGdNqqLt1jlRlCWMXvr05z8ewH5A4Aw7JSzEwMPiVW7SMiwf5klhBpncSdV2RPXTUjIo4FJUSttayspGPBD0niihXQ2NiCI_r6ga_fYpF9jHJHHJI7BKIHGKfiUjUOSwNcGhjwdg8jwTIdzp3ElgbINicZwPLeVTMN8kxbKH3wOQ%3D%3D,2023-02-16
